state,district,year,jan-rf,jan-dep,feb-rf,feb-dep,mar-rf,mar-dep,apr-rf,apr-dep,may-rf,may-dep,jun-rf,jun-dep,jul-rf,jul-dep,aug-rf,aug-dep,sep-rf,sep-dep,oct-rf,oct-dep,nov-rf,dec-dep,dec-rf,dec-dep
Tamil Nadu, Kanyakumari,2006,38.6,161,0.0,-100,112.9,194,20.6,-76,138.6,51,144.1,14,100.3,30,57.3,-5,241.6,275,278.0,55,210.6,16,7.3,-89
Tamil Nadu, Kanyakumari,2007,1.6,-89,2.2,-88,11.3,-71,196.4,125,119.9,31,174.7,38,131.4,71,59.6,-1,189.1,194,231.0,28,102.6,-44,14.1,-78
Tamil Nadu, Kanyakumari,2008,0.0,-100,50.5,172,272.5,610,110.1,26,25.9,-72,25.1,-80,172.8,125,156.4,161,124.1,93,412.1,129,157.1,-14,34.7,-47
Tamil Nadu, Kanyakumari,2009,0.6,-96,0.0,-100,85.8,123,103.1,18,109.8,20,124.4,-2,85.4,11,61.0,2,81.2,26,113.0,-37,304.7,67,35.1,-46
Tamil Nadu, Kanyakumari,2010,50.7,243,0.0,-100,13.8,-64,82.6,-5,185.7,103,119.2,-6,128.9,68,65.3,9,70.9,10,312.0,73,405.1,122,256.0,291
Tamil Nadu, Karur,2006,5.8,-60,0.0,-100,11.2,12,52.4,44,37.8,-33,21.5,17,0.0,-100,62.6,5,88.5,-25,150.9,-13,122.9,-8,2.4,-96
Tamil Nadu, Karur,2007,0.9,-94,0.0,-100,0.0,-100,37.2,2,40.3,-29,36.3,98,44.1,-18,76.9,29,24.0,-80,171.3,-1,84.4,-37,215.0,268
Tamil Nadu, Karur,2008,6.6,-55,1.2,-87,128.0,1180,7.9,-78,77.3,36,20.1,10,36.0,-33,98.3,65,49.5,-58,191.9,11,191.0,43,37.5,-36
Tamil Nadu, Karur,2009,2.1,-86,0.0,-100,3.8,-62,20.7,-43,50.9,-10,0.6,-97,0.3,-99,67.2,13,98.5,-17,42.8,-75,257.6,93,43.0,-26
Tamil Nadu, Karur,2010,1.7,-88,0.0,-100,0.0,-100,5.4,-84,120.0,83,36.9,101,76.4,88,31.3,-46,86.3,-19,99.7,-37,319.7,207,60.2,23
Tamil Nadu, Krishnagiri,2006,0.0,-100,0.0,-100,46.4,254,21.0,-41,63.0,-41,108.8,125,7.0,-91,77.3,-29,38.4,-77,126.1,-26,79.9,-5,6.6,-82
Tamil Nadu, Krishnagiri,2007,0.0,-100,1.9,-72,0.6,-95,93.6,164,96.9,-9,48.5,0,117.8,45,113.5,4,114.6,-31,192.5,14,46.6,-44,106.9,184
Tamil Nadu, Krishnagiri,2008,2.7,-64,3.5,-48,112.1,756,24.2,-32,101.9,-4,37.3,-23,115.7,42,182.1,67,110.5,-33,214.6,27,102.0,22,3.9,-90
Tamil Nadu, Krishnagiri,2009,0.4,-95,0.0,-100,11.3,-14,48.3,36,157.4,48,40.3,-17,12.7,-84,120.6,11,283.8,72,35.1,-79,155.4,85,41.4,10
Tamil Nadu, Krishnagiri,2010,1.8,-76,0.0,-100,1.9,-85,58.9,66,168.6,59,61.2,26,129.8,60,97.5,-10,79.4,-52,119.9,-29,274.7,228,10.6,-72
Tamil Nadu,Madurai,2006,8.0,-52,0.0,-100,120.7,469,66.0,27,43.3,-26,9.0,-71,0.1,-100,51.1,-42,84.0,-36,265.1,39,160.0,25,7.4,-86
Tamil Nadu,Madurai,2007,8.2,-51,1.9,-86,0.0,-100,38.2,-26,43.0,-27,51.7,67,8.8,-84,117.8,33,24.5,-81,242.0,27,84.4,-34,206.7,281
Tamil Nadu,Madurai,2008,0.6,-96,20.1,52,180.3,750,27.2,-47,71.0,21,35.8,15,57.4,7,182.7,106,34.9,-74,264.9,39,120.4,-6,15.7,-71
Tamil Nadu,Madurai,2009,8.1,-51,0.0,-100,55.5,162,42.8,-17,74.7,27,28.5,-8,28.7,-47,93.4,5,108.5,-18,26.8,-86,248.8,94,26.5,-51
Tamil Nadu,Madurai,2010,2.7,-84,0.0,-100,0.0,-100,47.3,-9,102.1,74,55.1,78,48.0,-11,44.7,-50,153.8,17,220.3,16,395.2,208,140.5,159
Tamil Nadu, Nagapatinam,2006,36.7,-38,0.0,-100,35.7,84,52.9,70,40.0,-19,17.3,-40,4.8,-92,67.7,-22,90.3,-9,456.3,97,361.7,-11,80.7,-68
Tamil Nadu, Nagapatinam,2007,0.0,-100,36.9,66,0.0,-100,14.7,-53,5.9,-88,35.9,24,53.9,-10,199.4,130,72.3,-27,483.0,108,159.1,-61,423.4,69
Tamil Nadu, Nagapatinam,2008,64.1,8,12.4,-44,328.6,1594,8.2,-74,33.7,-32,33.7,16,19.3,-68,66.0,-24,56.8,-42,259.3,12,786.5,94,188.4,-25
Tamil Nadu, Nagapatinam,2009,58.3,-2,0.0,-100,176.5,810,81.8,163,29.8,-39,7.3,-75,2.6,-96,106.4,23,42.8,-57,133.0,-43,671.1,66,536.0,114
Tamil Nadu, Nagapatinam,2010,57.0,-4,0.0,-100,0.1,-99,10.6,-66,100.0,103,70.8,144,31.0,-48,171.2,98,113.2,15,151.7,-35,499.8,24,390.1,56
Tamil Nadu, Namakkal,2006,15.0,81,0.0,-100,27.2,118,42.7,-9,81.6,-10,41.9,9,0.8,-99,83.7,-9,199.1,60,239.3,50,115.8,26,3.2,-92
Tamil Nadu, Namakkal,2007,0.0,-100,0.0,-100,0.0,-100,65.0,38,61.6,-32,27.6,-28,39.8,-36,141.3,54,62.8,-50,172.8,8,45.9,-50,137.6,249
Tamil Nadu, Namakkal,2008,6.0,-28,0.4,-96,85.4,583,49.4,5,103.8,14,17.6,-54,70.0,12,231.6,153,61.6,-50,126.9,-21,192.4,110,12.2,-69
Tamil Nadu, Namakkal,2009,0.0,-100,0.0,-100,25.1,101,12.2,-74,118.6,31,22.3,-42,9.1,-85,105.8,15,113.0,-9,34.5,-78,136.9,49,36.1,-8
Tamil Nadu, Namakkal,2010,0.0,-100,0.0,-100,0.0,-100,18.0,-62,116.6,28,58.6,53,68.9,10,100.3,9,75.8,-39,118.7,-26,258.8,182,51.5,31
Tamil Nadu, Nilgiri,2006,23.8,35,0.0,-100,75.6,211,66.4,-17,182.7,37,195.6,-16,155.1,-62,139.1,-49,164.1,8,351.4,88,271.1,112,33.6,-36
Tamil Nadu, Nilgiri,2007,7.8,-56,28.1,113,6.4,-74,68.4,-14,104.0,-22,335.7,45,280.4,-31,316.9,17,210.2,38,277.7,49,78.2,-39,180.8,242
Tamil Nadu, Nilgiri,2008,5.0,-72,188.6,1329,286.9,1081,52.2,-34,99.7,-25,294.7,27,353.8,-13,292.2,8,127.2,-16,440.4,136,55.3,-57,37.1,-30
Tamil Nadu, Nilgiri,2009,1.7,-90,0.0,-100,98.2,304,45.8,-42,142.5,7,184.0,-21,635.6,57,233.9,-14,211.7,39,161.5,-14,658.1,415,73.4,39
Tamil Nadu, Nilgiri,2010,17.6,0,2.5,-81,19.0,-22,60.3,-24,111.0,-17,281.3,22,373.1,-8,336.0,24,231.3,52,237.1,27,307.7,141,65.1,23
Tamil Nadu, Perambulur,2006,9.3,-60,0.0,-100,33.0,106,27.0,-5,118.8,66,34.0,-17,3.3,-95,71.0,-35,148.2,9,157.4,-16,129.1,-21,24.4,-76
Tamil Nadu, Perambulur,2007,0.0,-100,0.0,-100,0.0,-100,56.0,96,74.9,5,59.3,44,34.8,-46,179.5,65,38.8,-71,226.5,21,33.1,-80,205.5,105
Tamil Nadu, Perambulur,2008,23.3,1,22.5,96,96.8,505,4.5,-84,59.3,-17,38.0,-8,33.0,-49,75.5,-31,38.1,-72,123.3,-34,459.2,182,69.2,-31
Tamil Nadu, Perambulur,2009,9.8,-57,0.0,-100,9.5,-41,7.8,-73,74.0,4,25.3,-38,12.0,-81,89.3,-18,83.8,-38,29.4,-84,286.8,76,119.1,19
Tamil Nadu, Perambulur,2010,32.5,41,0.0,-100,0.0,-100,0.0,-100,82.0,15,107.0,224,18.3,-66,115.0,35,86.3,-34,153.8,-12,249.3,86,95.7,29
Tamil Nadu, Pudukottai,2006,4.2,-82,0.0,-100,45.3,157,42.5,-2,37.4,-30,63.8,42,10.0,-87,94.1,-13,57.4,-53,203.9,20,211.1,46,26.1,-75
Tamil Nadu, Pudukottai,2007,0.2,-99,1.9,-87,0.0,-100,15.2,-65,28.5,-47,31.9,-29,45.0,-41,199.1,84,32.8,-73,174.9,3,40.4,-72,240.6,133
Tamil Nadu, Pudukottai,2008,7.7,-68,55.2,286,161.6,818,12.2,-72,6.1,-89,44.5,-1,64.4,-16,146.0,35,37.3,-69,165.9,-3,329.8,129,59.9,-42
Tamil Nadu, Pudukottai,2009,3.7,-85,0.0,-100,3.5,-80,38.9,-10,38.5,-28,30.6,-32,22.0,-71,33.2,-69,119.7,-1,33.0,-81,295.6,105,150.1,45
Tamil Nadu, Pudukottai,2010,1.5,-94,0.0,-100,0.0,-100,11.1,-74,117.8,119,49.7,10,50.6,-34,105.4,-3,161.6,34,107.6,-37,246.0,70,140.9,37
Tamil Nadu, Ramanathapuram,2006,23.8,-33,0.1,-99,86.5,206,22.4,-60,10.8,-73,5.5,-61,1.4,-95,23.9,-42,46.8,-8,368.8,104,251.8,30,14.2,-89
Tamil Nadu, Ramanathapuram,2007,52.0,47,21.8,17,0.3,-99,33.2,-41,19.9,-50,25.1,79,32.9,10,54.2,31,38.3,-25,230.2,28,72.2,-63,207.7,56
Tamil Nadu, Ramanathapuram,2008,9.2,-74,56.6,204,376.6,1231,55.7,0,0.0,-100,19.9,42,31.2,4,75.4,83,19.1,-62,344.2,91,311.7,61,193.1,45
Tamil Nadu, Ramanathapuram,2009,18.8,-47,0.0,-100,24.1,-15,102.1,83,11.2,-72,1.1,-92,0.1,-100,53.4,29,55.9,10,76.1,-58,397.4,105,184.6,38
Tamil Nadu, Ramanathapuram,2010,10.3,-71,0.0,-100,0.4,-99,26.1,-53,61.0,54,17.9,28,44.3,48,88.6,115,123.3,142,192.5,7,390.1,101,154.1,16
Tamil Nadu, Salem,2006,4.3,-66,0.0,-100,37.0,127,30.3,-29,86.2,-5,46.5,-8,30.0,-63,102.1,-7,192.7,39,191.5,3,142.3,31,13.6,-74
Tamil Nadu, Salem,2007,0.1,-99,0.5,-94,0.0,-100,59.8,40,28.8,-68,30.3,-40,111.2,36,205.3,88,138.3,0,171.9,-8,46.6,-57,157.1,200
Tamil Nadu, Salem,2008,4.6,-64,10.4,22,99.4,510,35.5,-17,132.2,46,53.1,5,95.8,18,262.6,140,72.5,-48,163.2,-12,197.0,81,13.2,-75
Tamil Nadu, Salem,2009,2.3,-82,0.0,-100,16.9,4,42.4,-1,130.4,44,64.7,28,63.2,-22,165.5,51,167.9,21,56.1,-70,142.8,31,44.7,-15
Tamil Nadu, Salem,2010,0.6,-95,0.0,-100,2.8,-83,21.9,-49,129.2,42,124.5,146,111.9,37,202.8,86,106.6,-23,165.0,-11,328.7,203,70.5,35
Tamil Nadu, Sivaganga,2006,20.5,6,0.0,-100,70.2,212,61.2,12,52.7,-9,57.7,79,19.2,-72,68.2,-23,95.0,-5,257.3,36,239.6,63,24.3,-69
Tamil Nadu, Sivaganga,2007,1.4,-93,4.1,-75,1.3,-94,83.2,53,90.0,55,93.3,190,19.7,-72,115.2,31,45.3,-55,117.7,-38,101.0,-31,214.4,169
Tamil Nadu, Sivaganga,2008,0.9,-95,51.0,209,255.9,1037,43.8,-20,21.1,-64,65.4,103,66.3,-5,147.8,68,52.3,-48,246.5,31,166.8,13,59.0,-26
Tamil Nadu, Sivaganga,2009,1.4,-93,0.0,-100,0.6,-97,74.4,37,48.1,-17,19.1,-41,13.5,-81,149.5,70,151.4,52,34.3,-82,315.4,114,90.4,14
Tamil Nadu, Sivaganga,2010,4.1,-79,0.0,-100,0.0,-100,21.3,-61,93.5,61,76.8,139,91.9,32,82.0,-7,245.3,146,203.8,8,236.3,60,98.5,24
Tamil Nadu, Thanjavur,2006,11.0,-66,0.0,-100,39.0,78,28.8,-20,65.0,15,30.2,-18,1.8,-97,70.5,-39,150.3,27,222.1,17,185.2,-11,37.8,-74
Tamil Nadu, Thanjavur,2007,0.5,-98,9.0,-50,0.0,-100,57.7,60,46.0,-19,29.1,-21,41.4,-42,152.6,32,68.7,-42,278.6,46,62.5,-70,326.3,123
Tamil Nadu, Thanjavur,2008,6.1,-81,17.3,-3,140.0,539,3.6,-90,11.1,-80,23.4,-36,58.0,-18,129.8,12,39.1,-67,191.9,1,723.8,247,107.4,-27
Tamil Nadu, Thanjavur,2009,19.4,-41,0.0,-100,18.6,-15,55.4,53,23.2,-59,20.1,-45,9.3,-87,125.9,9,114.4,-4,40.1,-79,449.8,116,320.6,119
Tamil Nadu, Thanjavur,2010,29.8,-9,0.0,-100,0.0,-100,10.4,-71,96.6,71,44.6,22,39.9,-44,144.2,25,162.3,37,209.3,10,398.7,91,229.1,56
Tamil Nadu, Theni,2006,12.5,-30,0.0,-100,58.7,-1,55.7,-44,79.9,24,26.8,46,3.0,-89,25.4,-30,62.1,-36,221.8,19,194.6,40,0.0,-100
Tamil Nadu, Theni,2007,0.0,-100,0.0,-100,0.0,-100,49.3,-50,10.8,-83,81.4,345,50.8,87,53.4,48,51.7,-47,263.2,41,108.6,-22,204.9,253
Tamil Nadu, Theni,2008,0.0,-100,36.3,19,256.2,333,38.5,-61,29.8,-54,60.5,231,70.9,162,140.3,288,73.3,-24,257.1,38,59.8,-57,20.3,-65
Tamil Nadu, Theni,2009,3.7,-79,0.0,-100,41.7,-30,54.3,-45,61.2,-5,42.3,131,103.7,283,42.7,18,81.9,-15,80.0,-57,274.7,97,27.8,-52
Tamil Nadu, Theni,2010,4.8,-73,0.0,-100,1.1,-98,67.6,-25,94.8,51,80.6,336,118.9,280,45.9,46,95.7,25,167.7,-11,296.5,113,48.2,-6
Tamil Nadu,Tirunelveli,2006,69.2,67,3.2,-90,120.7,189,28.6,-54,34.9,-10,26.4,28,26.7,16,25.4,48,44.0,39,382.9,176,393.9,103,21.1,-78
Tamil Nadu,Tirunelveli,2007,19.8,-52,0.1,-100,7.5,-82,119.7,94,9.1,-76,94.2,357,48.1,108,30.9,80,84.4,166,152.3,10,161.2,-17,113.0,16
Tamil Nadu,Tirunelveli,2008,9.4,-77,53.2,71,400.5,860,106.4,73,2.9,-92,11.0,-47,41.4,79,74.0,330,21.3,-33,322.0,132,171.3,-12,77.5,-20
Tamil Nadu,Tirunelveli,2009,8.2,-80,0.0,-100,28.2,-32,69.9,13,25.8,-33,15.3,-26,54.1,134,30.0,74,27.9,-12,115.0,-17,405.4,109,133.0,37
Tamil Nadu,Tirunelveli,2010,35.9,-13,0.1,-100,4.6,-89,43.2,-30,36.6,-5,26.0,26,63.4,174,15.6,-9,84.6,167,111.9,-19,291.7,51,152.2,57
Tamil Nadu, Tiruvallur,2006,0.2,-99,0.0,-100,27.2,220,10.2,-16,27.5,-39,81.3,29,55.1,-53,107.3,-21,185.5,39,430.5,104,173.3,-36,64.1,-48
Tamil Nadu, Tiruvallur,2007,0.0,-100,2.5,-80,0.0,-100,13.2,8,31.3,-30,84.1,33,208.9,78,249.6,83,134.7,1,251.7,19,97.7,-64,258.0,110
Tamil Nadu, Tiruvallur,2008,57.2,175,11.4,-10,137.6,1519,0.8,-93,30.4,-32,105.6,67,89.4,-24,90.2,-34,135.0,1,260.0,23,482.3,78,18.8,-85
Tamil Nadu, Tiruvallur,2009,11.4,-45,0.0,-100,0.0,-100,0.0,-100,15.0,-67,39.0,-38,61.4,-48,125.4,-8,105.9,-20,54.3,-74,372.5,38,163.1,33
Tamil Nadu, Tiruvallur,2010,2.3,-89,0.0,-100,0.0,-100,0.6,-95,137.5,206,101.5,61,280.3,139,279.6,105,155.8,17,133.1,-37,207.2,-23,177.9,45
Tamil Nadu, Tiruvannamalai,2006,3.5,-82,0.0,-100,37.0,185,19.5,-9,36.0,-51,95.7,72,23.5,-76,91.8,-34,154.8,-11,243.6,22,155.8,-3,63.3,-19
Tamil Nadu, Tiruvannamalai,2007,0.0,-100,27.7,105,0.0,-100,54.2,152,23.2,-69,79.2,42,170.5,76,163.8,18,72.4,-58,245.9,23,77.9,-52,278.0,255
Tamil Nadu, Tiruvannamalai,2008,14.2,-26,9.0,-33,97.2,648,27.9,30,59.2,-20,57.6,3,88.8,-8,113.1,-19,142.7,-18,190.7,-5,314.7,95,40.3,-48
Tamil Nadu, Tiruvannamalai,2009,6.4,-67,0.0,-100,1.0,-92,0.0,-100,31.1,-58,12.3,-78,46.7,-52,92.0,-34,241.0,38,55.9,-72,287.3,78,93.2,19
Tamil Nadu, Tiruvannamalai,2010,5.1,-74,0.0,-100,0.0,-100,0.0,-100,124.2,69,107.9,93,114.4,18,113.5,-18,175.5,1,115.3,-42,350.6,117,188.7,141
Tamil Nadu, Tiruvarur,2006,21.9,-44,0.0,-100,31.9,55,54.9,51,49.7,4,24.7,-21,5.6,-92,58.0,-41,138.9,31,300.7,53,317.0,17,44.2,-77
Tamil Nadu, Tiruvarur,2007,0.1,-100,5.9,-69,0.0,-100,15.3,-58,42.0,-12,45.9,46,49.4,-25,294.0,200,122.7,15,355.8,81,67.1,-75,416.9,112
Tamil Nadu, Tiruvarur,2008,15.2,-61,30.4,62,187.8,812,4.0,-89,21.7,-55,35.2,12,37.7,-43,114.0,16,31.6,-70,246.4,25,742.8,173,143.7,-27
Tamil Nadu, Tiruvarur,2009,31.9,-18,0.0,-100,92.3,348,63.4,74,47.0,-2,5.0,-84,10.7,-84,137.0,40,72.1,-32,65.8,-67,507.9,87,381.6,94
Tamil Nadu, Tiruvarur,2010,39.7,2,0.0,-100,0.0,-100,2.5,-93,103.5,117,103.2,229,65.2,-1,183.5,87,180.6,70,186.5,-5,540.2,99,392.1,100
Tamil Nadu, Trichy,2006,11.4,-22,0.0,-100,41.4,248,31.8,-10,79.0,26,31.5,22,0.6,-99,104.9,46,156.0,26,166.3,-4,126.4,7,11.2,-83
Tamil Nadu, Trichy,2007,0.0,-100,1.0,-90,0.0,-100,46.2,30,83.4,33,50.8,96,36.1,-25,140.2,96,36.7,-70,179.4,4,47.4,-60,259.9,297
Tamil Nadu, Trichy,2008,8.4,-42,22.0,112,111.2,834,15.6,-56,66.9,7,4.0,-85,108.0,123,85.2,19,61.9,-50,179.5,4,353.3,200,53.7,-18
Tamil Nadu, Trichy,2009,7.6,-48,0.0,-100,3.6,-70,19.2,-46,28.8,-54,21.1,-19,8.4,-83,109.4,53,92.4,-26,32.4,-81,269.0,129,83.9,28
Tamil Nadu, Trichy,2010,7.5,-49,0.0,-100,0.0,-100,1.7,-95,131.5,121,62.3,114,46.0,-15,81.0,5,67.9,-49,128.1,-30,282.2,118,97.9,33
Tamil Nadu, Tuticorin,2006,36.1,27,0.0,-100,92.5,245,26.3,-52,21.1,-30,6.0,-14,0.4,-98,7.6,-66,47.8,17,309.8,104,337.2,93,24.7,-71
Tamil Nadu, Tuticorin,2007,32.2,13,8.0,-56,0.6,-98,56.8,3,7.0,-77,11.4,63,30.9,87,37.9,68,21.5,-47,196.2,29,111.9,-36,62.3,-26
Tamil Nadu, Tuticorin,2008,3.8,-87,91.1,401,264.6,887,58.9,7,0.4,-99,3.3,-53,9.0,-45,49.9,122,3.5,-91,357.9,136,180.0,3,54.5,-35
Tamil Nadu, Tuticorin,2009,6.8,-76,0.2,-99,16.8,-37,79.5,44,17.0,-44,1.2,-83,0.7,-96,18.7,-17,33.9,-17,56.0,-63,386.6,122,47.9,-43
Tamil Nadu, Tuticorin,2010,23.3,-18,0.0,-100,0.0,-100,18.9,-66,47.5,57,4.4,-37,7.9,-52,29.3,30,124.5,205,102.5,-32,300.9,73,125.6,49
Tamil Nadu, Vellore,2006,3.2,-77,0.0,-100,34.8,241,26.1,47,55.3,-25,121.2,103,34.4,-69,75.5,-38,196.6,32,162.0,1,109.6,-17,37.1,-39
Tamil Nadu, Vellore,2007,0.0,-100,1.0,-84,0.0,-100,59.9,238,64.4,-13,85.5,43,188.9,69,183.8,50,124.2,-16,159.1,-1,65.3,-51,216.7,258
Tamil Nadu, Vellore,2008,11.4,-18,2.9,-55,66.9,556,10.6,-40,83.3,13,44.5,-25,70.4,-37,87.0,-29,110.2,-26,121.5,-24,247.7,88,7.1,-88
Tamil Nadu, Vellore,2009,2.4,-83,0.0,-100,1.2,-88,10.8,-39,71.1,-4,44.5,-25,17.5,-84,120.7,-1,251.7,69,17.4,-89,154.1,17,67.3,11
Tamil Nadu, Vellore,2010,9.5,-32,0.0,-100,0.0,-100,19.7,11,112.4,52,116.8,96,123.3,10,99.7,-18,117.0,-21,88.9,-45,234.0,77,87.8,45
Tamil Nadu, Villupuram,2006,5.9,-75,0.0,-100,39.6,389,16.0,8,59.0,9,91.8,85,40.0,-57,118.1,-16,102.3,-32,312.2,71,212.0,8,75.1,-29
Tamil Nadu, Villupuram,2007,0.0,-100,4.8,-56,0.0,-100,14.0,-5,30.0,-45,18.8,-62,103.3,12,191.5,36,60.8,-60,355.2,95,114.6,-42,307.1,189
Tamil Nadu, Villupuram,2008,36.0,52,85.9,695,128.0,1480,19.6,32,84.4,56,37.3,-25,69.1,-25,101.1,-28,85.0,-43,256.2,41,486.8,148,43.6,-59
Tamil Nadu, Villupuram,2009,3.0,-87,0.0,-100,23.8,194,0.0,-100,20.5,-62,44.4,-11,65.0,-30,121.1,-14,121.6,-19,73.0,-60,437.5,123,148.7,40
Tamil Nadu, Villupuram,2010,11.4,-52,0.0,-100,0.0,-100,0.0,-100,74.2,37,120.6,143,44.6,-52,168.5,20,187.4,25,113.6,-38,447.8,128,193.6,82
Tamil Nadu, Virudunagar,2006,12.4,-33,0.0,-100,169.2,350,40.6,-47,48.3,-20,10.7,-42,1.2,-96,30.1,-42,46.1,-43,299.2,57,320.6,83,4.1,-94
Tamil Nadu, Virudunagar,2007,10.8,-42,0.0,-100,0.0,-100,102.6,34,43.4,-28,37.7,106,9.6,-69,54.4,5,22.6,-72,231.5,21,130.8,-25,151.8,135
Tamil Nadu, Virudunagar,2008,0.8,-96,37.5,60,270.0,618,50.1,-35,37.1,-38,7.2,-61,40.4,30,108.1,109,19.8,-75,338.4,77,139.6,-20,21.4,-67
Tamil Nadu, Virudunagar,2009,2.2,-88,0.0,-100,35.3,-6,39.8,-48,49.3,-18,1.7,-91,0.0,-100,16.5,-68,60.1,-26,38.8,-80,264.1,50,28.2,-56
Tamil Nadu, Virudunagar,2010,0.1,-99,0.0,-100,0.0,-100,20.6,-73,73.1,21,44.0,140,21.6,-31,43.8,-15,97.9,21,173.5,-9,305.0,74,77.3,19
Sikkim,Sikkim,2006,0.8,-98,24.9,-69,90.1,-34,189.1,-7,418.8,23,461.9,-18,468.2,-19,466.1,-9,401.7,9,98.8,-49,35.1,-11,11.2,-61
Sikkim,Sikkim,2007,2.1,-95,176.5,118,67.4,-50,211.0,4,281.4,-17,455.4,-19,656.3,14,377.2,-27,476.0,30,98.9,-49,23.4,-40,5.0,-83
Sikkim,Sikkim,2008,26.5,-42,20.2,-75,136.2,0,291.1,43,177.4,-48,611.5,8,529.0,-8,541.5,5,348.9,-5,79.1,-59,21.0,-47,17.1,-41
Sikkim,Sikkim,2009,5.7,-87,4.2,-95,87.3,-36,251.7,24,335.4,-1,355.4,-37,408.6,-29,454.1,-12,180.1,-51,201.6,5,1.7,-96,5.4,-81
Sikkim,Sikkim,2010,5.7,-87,18.0,-78,186.7,80,359.4,98,272.7,-17,504.6,-15,601.0,-10,493.8,-13,375.8,-12,95.6,-42,23.6,-20,0.1,-100
Rajasthan,Ajmer,2006,0.0,-100,0.0,-100,0.7,-79,0.0,-100,29.0,128,48.3,-1,101.7,-42,219.4,34,43.4,-40,0.1,-99,0.0,-100,0.0,-100
Rajasthan,Ajmer,2007,0.4,-92,10.6,194,4.5,36,0.5,-79,0.9,-93,47.1,-3,172.9,-1,92.6,-44,46.3,-36,0.0,-100,0.0,-100,1.8,-5
Rajasthan,Ajmer,2008,0.0,-100,0.0,-100,0.4,-88,5.7,138,15.4,21,89.7,85,86.4,-50,189.7,16,85.9,19,19.1,101,0.0,-100,0.0,-100
Rajasthan,Ajmer,2009,0.1,-98,0.0,-100,1.3,-61,0.3,-88,1.5,-88,13.6,-72,152.0,-13,60.5,-63,18.9,-74,0.4,-96,5.0,85,0.0,-100
Rajasthan,Ajmer,2010,0.5,-90,1.1,-69,0.4,-88,0.6,-75,0.1,-99,5.3,-89,152.1,-13,277.5,69,113.0,57,0.6,-94,109.3,3948,1.2,-37
Rajasthan, Alwar,2006,0.0,-100,0.1,-99,22.2,283,0.1,-97,6.3,-62,34.9,-19,265.0,33,59.3,-71,57.5,-44,2.0,-89,0.0,-100,0.6,-88
Rajasthan, Alwar,2007,0.5,-94,50.0,456,43.3,647,9.8,109,4.3,-74,56.4,31,105.6,-47,158.0,-24,127.0,23,0.0,-100,0.0,-100,2.3,-54
Rajasthan, Alwar,2008,0.0,-100,0.0,-100,0.0,-100,13.6,189,79.1,374,296.1,587,127.9,-36,153.3,-26,210.9,105,0.0,-100,0.0,-100,0.0,-100
Rajasthan, Alwar,2009,0.0,-100,0.0,-100,1.9,-67,1.4,-70,1.8,-89,33.2,-23,144.5,-27,156.2,-25,140.7,36,1.4,-92,13.1,297,1.1,-78
Rajasthan, Alwar,2010,5.1,-42,8.3,-8,1.8,-69,0.0,-100,0.4,-98,40.2,-7,213.4,7,272.2,31,232.2,125,3.5,-81,36.7,1012,6.7,34
Rajasthan, Banswara,2006,0.0,-100,0.0,-100,0.3,-85,0.0,-100,0.0,-100,111.5,7,526.0,76,839.4,148,318.4,89,4.9,-80,0.7,-95,0.0,-100
Rajasthan, Banswara,2007,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,64.6,-38,557.9,87,425.4,26,195.3,16,0.0,-100,0.0,-100,0.0,-100
Rajasthan, Banswara,2008,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,77.1,-26,176.0,-41,147.0,-57,84.7,-50,0.9,-96,2.9,-78,0.0,-100
Rajasthan, Banswara,2009,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,47.0,-55,317.9,6,222.5,-34,117.2,-30,11.9,-52,7.7,-43,0.8,-73
Rajasthan, Banswara,2010,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,15.8,-85,175.0,-41,303.0,-11,93.7,-44,0.3,-99,16.8,25,0.0,-100
Rajasthan, Baran,2006,0.0,-100,0.0,-100,13.9,396,0.0,-100,0.0,-100,87.4,18,232.3,-23,276.7,-10,120.4,-7,0.0,-100,0.0,-100,0.0,-100
Rajasthan, Baran,2007,0.0,-100,13.0,242,0.0,-100,0.0,-100,0.0,-100,108.4,47,196.7,-35,143.3,-54,99.6,-23,0.0,-100,0.0,-100,0.0,-100
Rajasthan, Baran,2008,0.0,-100,0.0,-100,0.0,-100,0.0,-100,3.6,-40,275.2,273,209.4,-30,175.4,-43,159.6,24,0.0,-100,0.0,-100,0.0,-100
Rajasthan, Baran,2009,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,27.1,-63,226.0,-25,227.5,-26,101.0,-22,47.5,111,29.1,223,3.2,-29
Rajasthan, Baran,2010,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,35.0,-53,205.8,-32,187.0,-39,129.1,0,0.0,-100,43.6,384,0.0,-100
Rajasthan,Barmer,2006,0.0,-100,0.0,-100,35.5,1168,2.6,18,2.8,-66,22.2,-5,64.5,-23,509.0,427,60.6,78,0.2,-93,0.0,-100,0.0,-100
Rajasthan,Barmer,2007,0.0,-100,22.6,1229,10.8,286,0.0,-100,6.6,-20,22.1,-6,63.9,-24,75.7,-22,37.9,11,0.0,-100,0.0,-100,4.2,600
